filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20180903_145422 00921.jpg,1188889,"{}",1,0,"{""name"":""rect"",""x"":1187,""y"":1992,""width"":256,""height"":265}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00922.jpg,1201060,"{}",1,0,"{""name"":""rect"",""x"":1215,""y"":1978,""width"":275,""height"":265}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00923.jpg,1207889,"{}",1,0,"{""name"":""rect"",""x"":1196,""y"":1978,""width"":223,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00924.jpg,1215718,"{}",1,0,"{""name"":""rect"",""x"":1220,""y"":1992,""width"":242,""height"":223}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00925.jpg,1210099,"{}",1,0,"{""name"":""rect"",""x"":1178,""y"":1997,""width"":265,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00926.jpg,1212338,"{}",1,0,"{""name"":""rect"",""x"":1187,""y"":2011,""width"":265,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00927.jpg,1225517,"{}",1,0,"{""name"":""rect"",""x"":1168,""y"":2002,""width"":275,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00928.jpg,1230702,"{}",1,0,"{""name"":""rect"",""x"":1159,""y"":2011,""width"":289,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00929.jpg,1231783,"{}",1,0,"{""name"":""rect"",""x"":1159,""y"":2002,""width"":289,""height"":265}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00930.jpg,1242360,"{}",1,0,"{""name"":""rect"",""x"":1117,""y"":2020,""width"":331,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00931.jpg,1243430,"{}",1,0,"{""name"":""rect"",""x"":1168,""y"":2011,""width"":261,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00932.jpg,1116264,"{}",1,0,"{""name"":""rect"",""x"":1154,""y"":2002,""width"":265,""height"":265}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00933.jpg,1204020,"{}",1,0,"{""name"":""rect"",""x"":1103,""y"":2002,""width"":298,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00934.jpg,1228187,"{}",1,0,"{""name"":""rect"",""x"":1141,""y"":2030,""width"":247,""height"":237}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00935.jpg,1215795,"{}",1,0,"{""name"":""rect"",""x"":1085,""y"":2044,""width"":284,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00936.jpg,1223863,"{}",1,0,"{""name"":""rect"",""x"":1071,""y"":2030,""width"":303,""height"":265}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00937.jpg,1211481,"{}",1,0,"{""name"":""rect"",""x"":1038,""y"":2030,""width"":317,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00938.jpg,1201260,"{}",1,0,"{""name"":""rect"",""x"":1052,""y"":2044,""width"":284,""height"":242}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00939.jpg,1184069,"{}",1,0,"{""name"":""rect"",""x"":1010,""y"":2020,""width"":298,""height"":275}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00940.jpg,1166553,"{}",1,0,"{""name"":""rect"",""x"":1019,""y"":2016,""width"":275,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00941.jpg,1141468,"{}",1,0,"{""name"":""rect"",""x"":954,""y"":2006,""width"":321,""height"":293}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00942.jpg,1126829,"{}",1,0,"{""name"":""rect"",""x"":931,""y"":2016,""width"":298,""height"":256}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00943.jpg,1097264,"{}",1,0,"{""name"":""rect"",""x"":926,""y"":2025,""width"":293,""height"":261}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00944.jpg,1063891,"{}",1,0,"{""name"":""rect"",""x"":889,""y"":2011,""width"":312,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00945.jpg,1061698,"{}",1,0,"{""name"":""rect"",""x"":866,""y"":2006,""width"":303,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00946.jpg,1052195,"{}",1,0,"{""name"":""rect"",""x"":852,""y"":1988,""width"":307,""height"":270}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00947.jpg,1051620,"{}",1,0,"{""name"":""rect"",""x"":852,""y"":1978,""width"":284,""height"":284}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00948.jpg,1054821,"{}",1,0,"{""name"":""rect"",""x"":801,""y"":1960,""width"":331,""height"":284}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00949.jpg,1048017,"{}",1,0,"{""name"":""rect"",""x"":787,""y"":1885,""width"":340,""height"":363}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00950.jpg,1031459,"{}",1,0,"{""name"":""rect"",""x"":773,""y"":1913,""width"":349,""height"":251}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00951.jpg,999202,"{}",1,0,"{""name"":""rect"",""x"":782,""y"":1853,""width"":326,""height"":307}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00952.jpg,981387,"{}",1,0,"{""name"":""rect"",""x"":777,""y"":1848,""width"":331,""height"":303}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00953.jpg,977796,"{}",1,0,"{""name"":""rect"",""x"":777,""y"":1816,""width"":344,""height"":284}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00954.jpg,965742,"{}",1,0,"{""name"":""rect"",""x"":782,""y"":1783,""width"":326,""height"":284}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00955.jpg,931462,"{}",1,0,"{""name"":""rect"",""x"":773,""y"":1704,""width"":326,""height"":326}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00956.jpg,951670,"{}",1,0,"{""name"":""rect"",""x"":782,""y"":1704,""width"":349,""height"":307}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00957.jpg,953440,"{}",1,0,"{""name"":""rect"",""x"":787,""y"":1685,""width"":326,""height"":284}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00958.jpg,943201,"{}",1,0,"{""name"":""rect"",""x"":805,""y"":1657,""width"":340,""height"":298}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00959.jpg,965193,"{}",1,0,"{""name"":""rect"",""x"":810,""y"":1620,""width"":326,""height"":298}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00960.jpg,956020,"{}",1,0,"{""name"":""rect"",""x"":810,""y"":1578,""width"":307,""height"":321}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00961.jpg,962481,"{}",1,0,"{""name"":""rect"",""x"":819,""y"":1532,""width"":275,""height"":326}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00962.jpg,833856,"{}",1,0,"{""name"":""rect"",""x"":796,""y"":1518,""width"":307,""height"":335}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00963.jpg,911493,"{}",1,0,"{""name"":""rect"",""x"":815,""y"":1485,""width"":317,""height"":349}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00964.jpg,916794,"{}",1,0,"{""name"":""rect"",""x"":787,""y"":1476,""width"":354,""height"":340}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00965.jpg,921145,"{}",1,0,"{""name"":""rect"",""x"":754,""y"":1424,""width"":377,""height"":391}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00966.jpg,928158,"{}",1,0,"{""name"":""rect"",""x"":777,""y"":1383,""width"":358,""height"":428}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00967.jpg,924120,"{}",1,0,"{""name"":""rect"",""x"":787,""y"":1369,""width"":331,""height"":424}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00968.jpg,925806,"{}",1,0,"{""name"":""rect"",""x"":773,""y"":1359,""width"":363,""height"":424}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00969.jpg,918223,"{}",1,0,"{""name"":""rect"",""x"":787,""y"":1350,""width"":331,""height"":438}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00970.jpg,911047,"{}",1,0,"{""name"":""rect"",""x"":773,""y"":1355,""width"":321,""height"":424}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00971.jpg,909724,"{}",1,0,"{""name"":""rect"",""x"":759,""y"":1350,""width"":358,""height"":428}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00972.jpg,882085,"{}",1,0,"{""name"":""rect"",""x"":782,""y"":1378,""width"":349,""height"":428}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00973.jpg,842247,"{}",1,0,"{""name"":""rect"",""x"":768,""y"":1392,""width"":354,""height"":405}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00974.jpg,846156,"{}",1,0,"{""name"":""rect"",""x"":768,""y"":1378,""width"":358,""height"":424}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00975.jpg,826828,"{}",1,0,"{""name"":""rect"",""x"":768,""y"":1420,""width"":368,""height"":396}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00976.jpg,807620,"{}",1,0,"{""name"":""rect"",""x"":768,""y"":1415,""width"":372,""height"":405}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00977.jpg,803708,"{}",1,0,"{""name"":""rect"",""x"":768,""y"":1438,""width"":363,""height"":410}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00978.jpg,793214,"{}",1,0,"{""name"":""rect"",""x"":787,""y"":1443,""width"":344,""height"":414}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00979.jpg,759681,"{}",1,0,"{""name"":""rect"",""x"":796,""y"":1452,""width"":335,""height"":391}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00980.jpg,776854,"{}",1,0,"{""name"":""rect"",""x"":782,""y"":1480,""width"":363,""height"":386}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00981.jpg,787033,"{}",1,0,"{""name"":""rect"",""x"":745,""y"":1494,""width"":372,""height"":382}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00982.jpg,790293,"{}",1,0,"{""name"":""rect"",""x"":759,""y"":1485,""width"":335,""height"":405}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00983.jpg,802869,"{}",1,0,"{""name"":""rect"",""x"":731,""y"":1508,""width"":331,""height"":372}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00984.jpg,810957,"{}",1,0,"{""name"":""rect"",""x"":703,""y"":1490,""width"":344,""height"":400}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00985.jpg,809061,"{}",1,0,"{""name"":""rect"",""x"":689,""y"":1485,""width"":358,""height"":410}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00986.jpg,814748,"{}",1,0,"{""name"":""rect"",""x"":666,""y"":1480,""width"":358,""height"":410}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00987.jpg,816049,"{}",1,0,"{""name"":""rect"",""x"":638,""y"":1462,""width"":372,""height"":405}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00988.jpg,812957,"{}",1,0,"{""name"":""rect"",""x"":619,""y"":1443,""width"":368,""height"":414}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00989.jpg,814666,"{}",1,0,"{""name"":""rect"",""x"":587,""y"":1429,""width"":396,""height"":410}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00990.jpg,803328,"{}",1,0,"{""name"":""rect"",""x"":582,""y"":1420,""width"":377,""height"":419}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00991.jpg,780432,"{}",1,0,"{""name"":""rect"",""x"":568,""y"":1420,""width"":363,""height"":396}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00992.jpg,788030,"{}",1,0,"{""name"":""rect"",""x"":540,""y"":1411,""width"":382,""height"":391}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00993.jpg,799057,"{}",1,0,"{""name"":""rect"",""x"":517,""y"":1392,""width"":396,""height"":419}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00994.jpg,771163,"{}",1,0,"{""name"":""rect"",""x"":503,""y"":1387,""width"":386,""height"":414}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 00995.jpg,767125,"{}",1,0,"{""name"":""rect"",""x"":479,""y"":1387,""width"":410,""height"":400}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01321.jpg,1368696,"{}",1,0,"{""name"":""rect"",""x"":1313,""y"":1397,""width"":102,""height"":116}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01322.jpg,1167936,"{}",1,0,"{""name"":""rect"",""x"":1320,""y"":1418,""width"":81,""height"":100}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01323.jpg,1308606,"{}",1,0,"{""name"":""rect"",""x"":1322,""y"":1415,""width"":74,""height"":93}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01324.jpg,1335139,"{}",1,0,"{""name"":""rect"",""x"":1308,""y"":1420,""width"":81,""height"":105}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01325.jpg,1334735,"{}",1,0,"{""name"":""rect"",""x"":1306,""y"":1420,""width"":79,""height"":107}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01326.jpg,1347023,"{}",1,0,"{""name"":""rect"",""x"":1299,""y"":1424,""width"":79,""height"":98}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01327.jpg,1347977,"{}",1,0,"{""name"":""rect"",""x"":1285,""y"":1422,""width"":79,""height"":102}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01328.jpg,1351800,"{}",1,0,"{""name"":""rect"",""x"":1264,""y"":1424,""width"":86,""height"":109}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01329.jpg,1351165,"{}",1,0,"{""name"":""rect"",""x"":1255,""y"":1427,""width"":79,""height"":98}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01330.jpg,1348088,"{}",1,0,"{""name"":""rect"",""x"":1227,""y"":1424,""width"":88,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01331.jpg,1353908,"{}",1,0,"{""name"":""rect"",""x"":1215,""y"":1424,""width"":93,""height"":119}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01332.jpg,1351973,"{}",1,0,"{""name"":""rect"",""x"":1203,""y"":1429,""width"":72,""height"":119}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01333.jpg,1350919,"{}",1,0,"{""name"":""rect"",""x"":1178,""y"":1429,""width"":79,""height"":119}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01334.jpg,1352409,"{}",1,0,"{""name"":""rect"",""x"":1150,""y"":1420,""width"":93,""height"":154}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01335.jpg,1348123,"{}",1,0,"{""name"":""rect"",""x"":1127,""y"":1434,""width"":127,""height"":146}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01336.jpg,1351432,"{}",1,0,"{""name"":""rect"",""x"":1099,""y"":1415,""width"":118,""height"":152}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01337.jpg,1347946,"{}",1,0,"{""name"":""rect"",""x"":1074,""y"":1424,""width"":124,""height"":137}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01338.jpg,1346434,"{}",1,0,"{""name"":""rect"",""x"":1043,""y"":1421,""width"":124,""height"":140}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01339.jpg,1346755,"{}",1,0,"{""name"":""rect"",""x"":1040,""y"":1428,""width"":118,""height"":121}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01340.jpg,1349861,"{}",1,0,"{""name"":""rect"",""x"":1024,""y"":1424,""width"":121,""height"":115}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01341.jpg,1353760,"{}",1,0,"{""name"":""rect"",""x"":990,""y"":1424,""width"":140,""height"":121}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01342.jpg,1350799,"{}",1,0,"{""name"":""rect"",""x"":990,""y"":1440,""width"":124,""height"":115}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01343.jpg,1352363,"{}",1,0,"{""name"":""rect"",""x"":965,""y"":1443,""width"":149,""height"":115}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01344.jpg,1346927,"{}",1,0,"{""name"":""rect"",""x"":962,""y"":1443,""width"":127,""height"":109}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01345.jpg,1343642,"{}",1,0,"{""name"":""rect"",""x"":962,""y"":1446,""width"":146,""height"":109}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01346.jpg,1341019,"{}",1,0,"{""name"":""rect"",""x"":965,""y"":1459,""width"":137,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01347.jpg,1334778,"{}",1,0,"{""name"":""rect"",""x"":971,""y"":1459,""width"":133,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01348.jpg,1330321,"{}",1,0,"{""name"":""rect"",""x"":978,""y"":1474,""width"":124,""height"":106}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01349.jpg,1318644,"{}",1,0,"{""name"":""rect"",""x"":978,""y"":1474,""width"":133,""height"":106}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01350.jpg,1313216,"{}",1,0,"{""name"":""rect"",""x"":981,""y"":1477,""width"":133,""height"":118}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01351.jpg,1305656,"{}",1,0,"{""name"":""rect"",""x"":996,""y"":1483,""width"":127,""height"":106}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01352.jpg,1098657,"{}",1,0,"{""name"":""rect"",""x"":1012,""y"":1480,""width"":112,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01353.jpg,1260134,"{}",1,0,"{""name"":""rect"",""x"":1012,""y"":1490,""width"":140,""height"":109}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01354.jpg,1281866,"{}",1,0,"{""name"":""rect"",""x"":1015,""y"":1499,""width"":133,""height"":93}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01355.jpg,1281379,"{}",1,0,"{""name"":""rect"",""x"":1040,""y"":1490,""width"":109,""height"":118}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01356.jpg,1280807,"{}",1,0,"{""name"":""rect"",""x"":1058,""y"":1483,""width"":118,""height"":124}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01357.jpg,1277244,"{}",1,0,"{""name"":""rect"",""x"":1080,""y"":1496,""width"":102,""height"":93}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01358.jpg,1276107,"{}",1,0,"{""name"":""rect"",""x"":1123,""y"":1505,""width"":93,""height"":93}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01359.jpg,1272141,"{}",1,0,"{""name"":""rect"",""x"":1136,""y"":1502,""width"":93,""height"":102}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01360.jpg,1266080,"{}",1,0,"{""name"":""rect"",""x"":1151,""y"":1502,""width"":106,""height"":118}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01361.jpg,1265722,"{}",1,0,"{""name"":""rect"",""x"":1186,""y"":1511,""width"":84,""height"":109}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01362.jpg,1248069,"{}",1,0,"{""name"":""rect"",""x"":1192,""y"":1514,""width"":102,""height"":106}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01363.jpg,1243944,"{}",1,0,"{""name"":""rect"",""x"":1220,""y"":1518,""width"":84,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01364.jpg,1236589,"{}",1,0,"{""name"":""rect"",""x"":1244,""y"":1524,""width"":81,""height"":93}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01365.jpg,1238520,"{}",1,0,"{""name"":""rect"",""x"":1263,""y"":1530,""width"":81,""height"":87}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01366.jpg,1237077,"{}",1,0,"{""name"":""rect"",""x"":1282,""y"":1536,""width"":87,""height"":99}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01367.jpg,1237567,"{}",1,0,"{""name"":""rect"",""x"":1291,""y"":1533,""width"":87,""height"":118}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01368.jpg,1241886,"{}",1,0,"{""name"":""rect"",""x"":1297,""y"":1539,""width"":90,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01369.jpg,1243583,"{}",1,0,"{""name"":""rect"",""x"":1303,""y"":1536,""width"":96,""height"":124}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01370.jpg,1248214,"{}",1,0,"{""name"":""rect"",""x"":1297,""y"":1555,""width"":106,""height"":109}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01371.jpg,1250710,"{}",1,0,"{""name"":""rect"",""x"":1300,""y"":1555,""width"":112,""height"":106}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01372.jpg,1257572,"{}",1,0,"{""name"":""rect"",""x"":1303,""y"":1558,""width"":115,""height"":87}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01373.jpg,1267724,"{}",1,0,"{""name"":""rect"",""x"":1303,""y"":1558,""width"":106,""height"":99}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01374.jpg,1278120,"{}",1,0,"{""name"":""rect"",""x"":1310,""y"":1558,""width"":87,""height"":99}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01375.jpg,1278604,"{}",1,0,"{""name"":""rect"",""x"":1294,""y"":1549,""width"":93,""height"":106}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01376.jpg,1279149,"{}",1,0,"{""name"":""rect"",""x"":1282,""y"":1546,""width"":96,""height"":96}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01377.jpg,1282278,"{}",1,0,"{""name"":""rect"",""x"":1276,""y"":1530,""width"":93,""height"":124}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01378.jpg,1283842,"{}",1,0,"{""name"":""rect"",""x"":1254,""y"":1536,""width"":109,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01379.jpg,1282307,"{}",1,0,"{""name"":""rect"",""x"":1260,""y"":1530,""width"":84,""height"":109}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01380.jpg,1283880,"{}",1,0,"{""name"":""rect"",""x"":1244,""y"":1518,""width"":87,""height"":124}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01381.jpg,1280807,"{}",1,0,"{""name"":""rect"",""x"":1229,""y"":1514,""width"":87,""height"":118}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01382.jpg,1133057,"{}",1,0,"{""name"":""rect"",""x"":1213,""y"":1499,""width"":81,""height"":130}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01383.jpg,1278046,"{}",1,0,"{""name"":""rect"",""x"":1201,""y"":1496,""width"":84,""height"":121}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01384.jpg,1293898,"{}",1,0,"{""name"":""rect"",""x"":1189,""y"":1477,""width"":81,""height"":127}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01385.jpg,1291913,"{}",1,0,"{""name"":""rect"",""x"":1192,""y"":1474,""width"":62,""height"":130}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01386.jpg,1287838,"{}",1,0,"{""name"":""rect"",""x"":1164,""y"":1465,""width"":84,""height"":137}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01387.jpg,1288060,"{}",1,0,"{""name"":""rect"",""x"":1148,""y"":1449,""width"":84,""height"":149}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01388.jpg,1284403,"{}",1,0,"{""name"":""rect"",""x"":1151,""y"":1440,""width"":65,""height"":146}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01389.jpg,1284869,"{}",1,0,"{""name"":""rect"",""x"":1136,""y"":1440,""width"":84,""height"":112}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01390.jpg,1279474,"{}",1,0,"{""name"":""rect"",""x"":1120,""y"":1415,""width"":93,""height"":127}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01391.jpg,1275862,"{}",1,0,"{""name"":""rect"",""x"":1111,""y"":1409,""width"":84,""height"":137}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01392.jpg,1278867,"{}",1,0,"{""name"":""rect"",""x"":1083,""y"":1393,""width"":96,""height"":130}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01393.jpg,1279471,"{}",1,0,"{""name"":""rect"",""x"":1071,""y"":1384,""width"":102,""height"":143}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01394.jpg,1280104,"{}",1,0,"{""name"":""rect"",""x"":1046,""y"":1375,""width"":93,""height"":127}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01395.jpg,1290666,"{}",1,0,"{""name"":""rect"",""x"":1027,""y"":1378,""width"":109,""height"":127}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01521.jpg,1296153,"{}",1,0,"{""name"":""rect"",""x"":863,""y"":1251,""width"":143,""height"":205}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01522.jpg,1290411,"{}",1,0,"{""name"":""rect"",""x"":853,""y"":1226,""width"":130,""height"":220}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01523.jpg,1286246,"{}",1,0,"{""name"":""rect"",""x"":866,""y"":1248,""width"":140,""height"":192}","{""Type"":""Open"",""Contraband"":""Pistol""}"
20180903_145422 01524.jpg,1285863,"{}",1,0,"{""name"":""rect"",""x"":888,""y"":1248,""width"":171,""height"":211}","{""Type"":""Open"",""Contraband"":""Pistol""}"
